solar,1727,1737477747,1737463347,21/01/2025 12:42:27
solar,1678,1737477753,1737463353,21/01/2025 12:42:33
solar,1516,1737477758,1737463358,21/01/2025 12:42:38
solar,447,1737477763,1737463363,21/01/2025 12:42:43
solar,875,1737477769,1737463369,21/01/2025 12:42:49
solar,748,1737477774,1737463374,21/01/2025 12:42:54
solar,962,1737477780,1737463380,21/01/2025 12:43:00
solar,1404,1737477785,1737463385,21/01/2025 12:43:05
solar,1408,1737477790,1737463390,21/01/2025 12:43:10
solar,1470,1737477796,1737463396,21/01/2025 12:43:16
solar,822,1737477801,1737463401,21/01/2025 12:43:21
solar,845,1737477807,1737463407,21/01/2025 12:43:27
solar,1080,1737477812,1737463412,21/01/2025 12:43:32
solar,1501,1737477817,1737463417,21/01/2025 12:43:37
solar,1492,1737477823,1737463423,21/01/2025 12:43:43
solar,1459,1737477828,1737463428,21/01/2025 12:43:48
solar,1465,1737477833,1737463433,21/01/2025 12:43:53
solar,1498,1737477839,1737463439,21/01/2025 12:43:59
solar,1527,1737477844,1737463444,21/01/2025 12:44:04
solar,1383,1737477850,1737463450,21/01/2025 12:44:10
solar,1537,1737477855,1737463455,21/01/2025 12:44:15
solar,1604,1737477860,1737463460,21/01/2025 12:44:20
solar,1054,1737477866,1737463466,21/01/2025 12:44:26
solar,524,1737477871,1737463471,21/01/2025 12:44:31
solar,605,1737477877,1737463477,21/01/2025 12:44:37
solar,1477,1737477882,1737463482,21/01/2025 12:44:42
solar,1393,1737477887,1737463487,21/01/2025 12:44:47
solar,1276,1737477893,1737463493,21/01/2025 12:44:53
solar,987,1737477898,1737463498,21/01/2025 12:44:58
solar,647,1737477904,1737463504,21/01/2025 12:45:04
solar,528,1737477909,1737463509,21/01/2025 12:45:09
solar,351,1737477914,1737463514,21/01/2025 12:45:14
solar,335,1737477920,1737463520,21/01/2025 12:45:20
solar,301,1737477925,1737463525,21/01/2025 12:45:25
solar,311,1737477931,1737463531,21/01/2025 12:45:31
solar,314,1737477936,1737463536,21/01/2025 12:45:36
solar,377,1737477941,1737463541,21/01/2025 12:45:41
solar,446,1737477947,1737463547,21/01/2025 12:45:47
solar,467,1737477952,1737463552,21/01/2025 12:45:52
solar,425,1737477958,1737463558,21/01/2025 12:45:58
solar,376,1737477963,1737463563,21/01/2025 12:46:03
solar,446,1737477968,1737463568,21/01/2025 12:46:08
solar,343,1737477974,1737463574,21/01/2025 12:46:14
solar,327,1737477979,1737463579,21/01/2025 12:46:19
solar,301,1737477985,1737463585,21/01/2025 12:46:25
solar,287,1737477990,1737463590,21/01/2025 12:46:30
solar,285,1737477995,1737463595,21/01/2025 12:46:35
solar,282,1737478001,1737463601,21/01/2025 12:46:41
solar,277,1737478006,1737463606,21/01/2025 12:46:46
solar,268,1737478012,1737463612,21/01/2025 12:46:52
solar,261,1737478017,1737463617,21/01/2025 12:46:57
solar,255,1737478022,1737463622,21/01/2025 12:47:02
solar,248,1737478028,1737463628,21/01/2025 12:47:08
solar,237,1737478033,1737463633,21/01/2025 12:47:13
solar,236,1737478038,1737463638,21/01/2025 12:47:18
solar,236,1737478044,1737463644,21/01/2025 12:47:24
solar,240,1737478049,1737463649,21/01/2025 12:47:29
solar,248,1737478055,1737463655,21/01/2025 12:47:35
solar,239,1737478060,1737463660,21/01/2025 12:47:40
solar,237,1737478065,1737463665,21/01/2025 12:47:45
solar,235,1737478071,1737463671,21/01/2025 12:47:51
solar,235,1737478076,1737463676,21/01/2025 12:47:56
solar,231,1737478082,1737463682,21/01/2025 12:48:02
solar,234,1737478087,1737463687,21/01/2025 12:48:07
solar,229,1737478092,1737463692,21/01/2025 12:48:12
solar,233,1737478098,1737463698,21/01/2025 12:48:18
solar,233,1737478103,1737463703,21/01/2025 12:48:23
solar,231,1737478109,1737463709,21/01/2025 12:48:29
solar,235,1737478114,1737463714,21/01/2025 12:48:34
solar,235,1737478119,1737463719,21/01/2025 12:48:39
solar,235,1737478125,1737463725,21/01/2025 12:48:45
solar,235,1737478130,1737463730,21/01/2025 12:48:50
solar,242,1737478136,1737463736,21/01/2025 12:48:56
solar,244,1737478141,1737463741,21/01/2025 12:49:01
solar,248,1737478146,1737463746,21/01/2025 12:49:06
solar,242,1737478152,1737463752,21/01/2025 12:49:12
solar,248,1737478157,1737463757,21/01/2025 12:49:17
solar,247,1737478163,1737463763,21/01/2025 12:49:23
solar,249,1737478168,1737463768,21/01/2025 12:49:28
solar,251,1737478173,1737463773,21/01/2025 12:49:33
solar,258,1737478179,1737463779,21/01/2025 12:49:39
solar,261,1737478184,1737463784,21/01/2025 12:49:44
solar,261,1737478190,1737463790,21/01/2025 12:49:50
solar,265,1737478195,1737463795,21/01/2025 12:49:55
solar,269,1737478200,1737463800,21/01/2025 12:50:00
solar,275,1737478206,1737463806,21/01/2025 12:50:06
solar,277,1737478211,1737463811,21/01/2025 12:50:11
solar,282,1737478217,1737463817,21/01/2025 12:50:17
solar,283,1737478222,1737463822,21/01/2025 12:50:22
solar,285,1737478227,1737463827,21/01/2025 12:50:27
solar,285,1737478233,1737463833,21/01/2025 12:50:33
solar,284,1737478238,1737463838,21/01/2025 12:50:38
solar,285,1737478244,1737463844,21/01/2025 12:50:44
solar,282,1737478249,1737463849,21/01/2025 12:50:49
solar,282,1737478254,1737463854,21/01/2025 12:50:54
solar,280,1737478260,1737463860,21/01/2025 12:51:00
solar,282,1737478265,1737463865,21/01/2025 12:51:05
solar,282,1737478271,1737463871,21/01/2025 12:51:11
solar,282,1737478276,1737463876,21/01/2025 12:51:16
solar,283,1737478281,1737463881,21/01/2025 12:51:21
solar,287,1737478287,1737463887,21/01/2025 12:51:27
solar,287,1737478292,1737463892,21/01/2025 12:51:32
solar,290,1737478297,1737463897,21/01/2025 12:51:37
solar,288,1737478303,1737463903,21/01/2025 12:51:43
solar,292,1737478308,1737463908,21/01/2025 12:51:48
solar,295,1737478314,1737463914,21/01/2025 12:51:54
solar,296,1737478319,1737463919,21/01/2025 12:51:59
solar,299,1737478324,1737463924,21/01/2025 12:52:04
solar,300,1737478330,1737463930,21/01/2025 12:52:10
solar,301,1737478335,1737463935,21/01/2025 12:52:15
solar,308,1737478341,1737463941,21/01/2025 12:52:21
solar,314,1737478346,1737463946,21/01/2025 12:52:26
solar,315,1737478351,1737463951,21/01/2025 12:52:31
solar,318,1737478357,1737463957,21/01/2025 12:52:37
solar,322,1737478362,1737463962,21/01/2025 12:52:42
solar,326,1737478367,1737463967,21/01/2025 12:52:47
solar,329,1737478373,1737463973,21/01/2025 12:52:53
solar,326,1737478378,1737463978,21/01/2025 12:52:58
solar,329,1737478384,1737463984,21/01/2025 12:53:04
solar,329,1737478389,1737463989,21/01/2025 12:53:09
solar,332,1737478394,1737463994,21/01/2025 12:53:14
solar,335,1737478400,1737464000,21/01/2025 12:53:20
solar,339,1737478405,1737464005,21/01/2025 12:53:25
solar,337,1737478410,1737464010,21/01/2025 12:53:30
solar,336,1737478416,1737464016,21/01/2025 12:53:36
solar,340,1737478421,1737464021,21/01/2025 12:53:41
solar,342,1737478426,1737464026,21/01/2025 12:53:46
solar,340,1737478432,1737464032,21/01/2025 12:53:52
solar,345,1737478437,1737464037,21/01/2025 12:53:57
solar,349,1737478443,1737464043,21/01/2025 12:54:03
solar,353,1737478448,1737464048,21/01/2025 12:54:08
solar,357,1737478453,1737464053,21/01/2025 12:54:13
solar,353,1737478459,1737464059,21/01/2025 12:54:19
solar,342,1737478464,1737464064,21/01/2025 12:54:24
solar,336,1737478469,1737464069,21/01/2025 12:54:29
solar,333,1737478475,1737464075,21/01/2025 12:54:35
solar,332,1737478480,1737464080,21/01/2025 12:54:40
solar,328,1737478485,1737464085,21/01/2025 12:54:45
solar,325,1737478491,1737464091,21/01/2025 12:54:51
solar,323,1737478496,1737464096,21/01/2025 12:54:56
solar,318,1737478502,1737464102,21/01/2025 12:55:02
solar,314,1737478507,1737464107,21/01/2025 12:55:07
solar,314,1737478512,1737464112,21/01/2025 12:55:12
solar,312,1737478518,1737464118,21/01/2025 12:55:18
solar,306,1737478523,1737464123,21/01/2025 12:55:23
solar,303,1737478528,1737464128,21/01/2025 12:55:28
solar,302,1737478534,1737464134,21/01/2025 12:55:34
solar,300,1737478539,1737464139,21/01/2025 12:55:39
solar,296,1737478544,1737464144,21/01/2025 12:55:44
solar,291,1737478550,1737464150,21/01/2025 12:55:50
solar,291,1737478555,1737464155,21/01/2025 12:55:55
solar,287,1737478561,1737464161,21/01/2025 12:56:01
solar,282,1737478566,1737464166,21/01/2025 12:56:06
solar,282,1737478571,1737464171,21/01/2025 12:56:11
solar,276,1737478577,1737464177,21/01/2025 12:56:17
solar,275,1737478582,1737464182,21/01/2025 12:56:22
solar,274,1737478587,1737464187,21/01/2025 12:56:27
solar,273,1737478593,1737464193,21/01/2025 12:56:33
solar,274,1737478598,1737464198,21/01/2025 12:56:38
solar,275,1737478604,1737464204,21/01/2025 12:56:44
solar,272,1737478609,1737464209,21/01/2025 12:56:49
solar,273,1737478614,1737464214,21/01/2025 12:56:54
solar,277,1737478620,1737464220,21/01/2025 12:57:00
solar,277,1737478625,1737464225,21/01/2025 12:57:05
solar,279,1737478630,1737464230,21/01/2025 12:57:10
solar,278,1737478636,1737464236,21/01/2025 12:57:16
solar,280,1737478641,1737464241,21/01/2025 12:57:21
solar,282,1737478646,1737464246,21/01/2025 12:57:26
solar,283,1737478652,1737464252,21/01/2025 12:57:32
solar,287,1737478657,1737464257,21/01/2025 12:57:37
solar,287,1737478663,1737464263,21/01/2025 12:57:43
solar,287,1737478668,1737464268,21/01/2025 12:57:48
solar,289,1737478673,1737464273,21/01/2025 12:57:53
solar,292,1737478679,1737464279,21/01/2025 12:57:59
solar,296,1737478684,1737464284,21/01/2025 12:58:04
solar,301,1737478689,1737464289,21/01/2025 12:58:09
solar,306,1737478695,1737464295,21/01/2025 12:58:15
solar,660,1737568991,1737554591,22/01/2025 14:03:11
solar,689,1737568996,1737554596,22/01/2025 14:03:16
solar,722,1737569001,1737554601,22/01/2025 14:03:21
solar,142,1737569007,1737554607,22/01/2025 14:03:27
solar,142,1737569012,1737554612,22/01/2025 14:03:32
solar,142,1737569017,1737554617,22/01/2025 14:03:37
solar,142,1737569023,1737554623,22/01/2025 14:03:43
solar,142,1737569028,1737554628,22/01/2025 14:03:48
solar,142,1737569033,1737554633,22/01/2025 14:03:53
solar,142,1737569039,1737554639,22/01/2025 14:03:59
solar,3155,1737569044,1737554644,22/01/2025 14:04:04
Pin was too high!solar,142,1737569050,1737554650,22/01/2025 14:04:10
solar,1058,1737569055,1737554655,22/01/2025 14:04:15
solar,1128,1737569068,1737554668,22/01/2025 14:04:28
solar,1168,1737569073,1737554673,22/01/2025 14:04:33
solar,1212,1737569078,1737554678,22/01/2025 14:04:38
solar,1247,1737569084,1737554684,22/01/2025 14:04:44
solar,1281,1737569089,1737554689,22/01/2025 14:04:49
solar,1323,1737569094,1737554694,22/01/2025 14:04:54
solar,1345,1737569100,1737554700,22/01/2025 14:05:00
solar,1319,1737569105,1737554705,22/01/2025 14:05:05
solar,1403,1737569110,1737554710,22/01/2025 14:05:10
solar,1410,1737569116,1737554716,22/01/2025 14:05:16
solar,1393,1737569121,1737554721,22/01/2025 14:05:21
solar,1379,1737569127,1737554727,22/01/2025 14:05:27
solar,1363,1737569132,1737554732,22/01/2025 14:05:32
solar,1359,1737569137,1737554737,22/01/2025 14:05:37
solar,1354,1737569143,1737554743,22/01/2025 14:05:43
solar,1337,1737569148,1737554748,22/01/2025 14:05:48
solar,1306,1737569153,1737554753,22/01/2025 14:05:53
solar,1290,1737569159,1737554759,22/01/2025 14:05:59
solar,1279,1737569164,1737554764,22/01/2025 14:06:04
solar,1268,1737569169,1737554769,22/01/2025 14:06:09
solar,1270,1737569175,1737554775,22/01/2025 14:06:15
solar,1285,1737569180,1737554780,22/01/2025 14:06:20
solar,1307,1737569186,1737554786,22/01/2025 14:06:26
solar,1337,1737569191,1737554791,22/01/2025 14:06:31
solar,1323,1737569196,1737554796,22/01/2025 14:06:36
solar,1310,1737569202,1737554802,22/01/2025 14:06:42
solar,1296,1737569207,1737554807,22/01/2025 14:06:47
solar,1270,1737569212,1737554812,22/01/2025 14:06:52
solar,1251,1737569218,1737554818,22/01/2025 14:06:58
solar,1221,1737569223,1737554823,22/01/2025 14:07:03
solar,1191,1737569229,1737554829,22/01/2025 14:07:09
solar,1166,1737569234,1737554834,22/01/2025 14:07:14
solar,1147,1737569239,1737554839,22/01/2025 14:07:19
solar,1134,1737569245,1737554845,22/01/2025 14:07:25
solar,1128,1737569250,1737554850,22/01/2025 14:07:30
solar,1134,1737569255,1737554855,22/01/2025 14:07:35
solar,1151,1737569261,1737554861,22/01/2025 14:07:41
solar,1179,1737569266,1737554866,22/01/2025 14:07:46
solar,1212,1737569271,1737554871,22/01/2025 14:07:51
solar,1249,1737569277,1737554877,22/01/2025 14:07:57
solar,1252,1737569282,1737554882,22/01/2025 14:08:02
solar,1222,1737569288,1737554888,22/01/2025 14:08:08
solar,1186,1737569293,1737554893,22/01/2025 14:08:13
solar,1157,1737569298,1737554898,22/01/2025 14:08:18
solar,1133,1737569304,1737554904,22/01/2025 14:08:24
solar,1111,1737569309,1737554909,22/01/2025 14:08:29
solar,1099,1737569314,1737554914,22/01/2025 14:08:34
solar,1085,1737569320,1737554920,22/01/2025 14:08:40
solar,1086,1737569325,1737554925,22/01/2025 14:08:45
solar,1085,1737569330,1737554930,22/01/2025 14:08:50
solar,1085,1737569336,1737554936,22/01/2025 14:08:56
solar,1065,1737569341,1737554941,22/01/2025 14:09:01
solar,1009,1737569347,1737554947,22/01/2025 14:09:07
solar,947,1737569352,1737554952,22/01/2025 14:09:12
solar,881,1737569357,1737554957,22/01/2025 14:09:17
solar,824,1737569363,1737554963,22/01/2025 14:09:23
solar,772,1737569368,1737554968,22/01/2025 14:09:28
solar,724,1737569373,1737554973,22/01/2025 14:09:33
solar,681,1737569379,1737554979,22/01/2025 14:09:39
solar,651,1737569384,1737554984,22/01/2025 14:09:44
solar,620,1737569390,1737554990,22/01/2025 14:09:50
solar,599,1737569395,1737554995,22/01/2025 14:09:55
solar,579,1737569400,1737555000,22/01/2025 14:10:00
solar,558,1737569406,1737555006,22/01/2025 14:10:06
solar,551,1737569411,1737555011,22/01/2025 14:10:11
solar,538,1737569416,1737555016,22/01/2025 14:10:16
solar,529,1737569422,1737555022,22/01/2025 14:10:22
solar,525,1737569427,1737555027,22/01/2025 14:10:27
solar,528,1737569432,1737555032,22/01/2025 14:10:32
solar,537,1737569438,1737555038,22/01/2025 14:10:38
solar,552,1737569443,1737555043,22/01/2025 14:10:43
solar,578,1737569449,1737555049,22/01/2025 14:10:49
solar,592,1737569454,1737555054,22/01/2025 14:10:54
solar,610,1737569459,1737555059,22/01/2025 14:10:59
solar,576,1737569465,1737555065,22/01/2025 14:11:05
solar,548,1737569470,1737555070,22/01/2025 14:11:10
solar,514,1737569475,1737555075,22/01/2025 14:11:15
solar,491,1737569481,1737555081,22/01/2025 14:11:21
solar,472,1737569486,1737555086,22/01/2025 14:11:26
solar,454,1737569491,1737555091,22/01/2025 14:11:31
solar,446,1737569497,1737555097,22/01/2025 14:11:37
solar,443,1737569502,1737555102,22/01/2025 14:11:42
solar,434,1737569508,1737555108,22/01/2025 14:11:48
solar,444,1737569513,1737555113,22/01/2025 14:11:53
solar,455,1737569518,1737555118,22/01/2025 14:11:58
solar,476,1737569524,1737555124,22/01/2025 14:12:04
solar,501,1737569529,1737555129,22/01/2025 14:12:09
solar,534,1737569534,1737555134,22/01/2025 14:12:14
solar,564,1737569540,1737555140,22/01/2025 14:12:20
solar,612,1737569545,1737555145,22/01/2025 14:12:25
solar,654,1737569551,1737555151,22/01/2025 14:12:31
solar,701,1737569556,1737555156,22/01/2025 14:12:36
solar,762,1737569561,1737555161,22/01/2025 14:12:41
solar,810,1737569567,1737555167,22/01/2025 14:12:47
solar,865,1737569572,1737555172,22/01/2025 14:12:52
solar,860,1737569577,1737555177,22/01/2025 14:12:57
solar,831,1737569583,1737555183,22/01/2025 14:13:03
solar,790,1737569588,1737555188,22/01/2025 14:13:08
solar,752,1737569593,1737555193,22/01/2025 14:13:13
solar,725,1737569599,1737555199,22/01/2025 14:13:19
solar,688,1737569604,1737555204,22/01/2025 14:13:24
solar,652,1737569610,1737555210,22/01/2025 14:13:30
solar,615,1737569615,1737555215,22/01/2025 14:13:35
solar,582,1737569620,1737555220,22/01/2025 14:13:40
solar,550,1737569626,1737555226,22/01/2025 14:13:46
solar,525,1737569631,1737555231,22/01/2025 14:13:51
solar,499,1737569636,1737555236,22/01/2025 14:13:56
solar,485,1737569642,1737555242,22/01/2025 14:14:02
solar,477,1737569647,1737555247,22/01/2025 14:14:07
solar,473,1737569652,1737555252,22/01/2025 14:14:12
solar,477,1737569658,1737555258,22/01/2025 14:14:18
solar,483,1737569663,1737555263,22/01/2025 14:14:23
solar,496,1737569669,1737555269,22/01/2025 14:14:29
solar,508,1737569674,1737555274,22/01/2025 14:14:34
solar,528,1737569679,1737555279,22/01/2025 14:14:39
solar,552,1737569685,1737555285,22/01/2025 14:14:45
solar,584,1737569690,1737555290,22/01/2025 14:14:50
solar,618,1737569695,1737555295,22/01/2025 14:14:55
solar,653,1737569701,1737555301,22/01/2025 14:15:01
solar,684,1737569706,1737555306,22/01/2025 14:15:06
solar,733,1737569711,1737555311,22/01/2025 14:15:11
solar,771,1737569717,1737555317,22/01/2025 14:15:17
solar,819,1737569722,1737555322,22/01/2025 14:15:22
solar,862,1737569728,1737555328,22/01/2025 14:15:28
solar,919,1737569733,1737555333,22/01/2025 14:15:33
solar,975,1737569738,1737555338,22/01/2025 14:15:38
solar,1015,1737569744,1737555344,22/01/2025 14:15:44
solar,1080,1737569749,1737555349,22/01/2025 14:15:49
solar,1124,1737569754,1737555354,22/01/2025 14:15:54
solar,1171,1737569760,1737555360,22/01/2025 14:16:00
solar,1203,1737569765,1737555365,22/01/2025 14:16:05
solar,1195,1737569771,1737555371,22/01/2025 14:16:11
solar,1187,1737569776,1737555376,22/01/2025 14:16:16
solar,1204,1737569781,1737555381,22/01/2025 14:16:21
solar,1263,1737569787,1737555387,22/01/2025 14:16:27
solar,1265,1737569792,1737555392,22/01/2025 14:16:32
solar,1255,1737569797,1737555397,22/01/2025 14:16:37
solar,1250,1737569803,1737555403,22/01/2025 14:16:43
solar,1196,1737569808,1737555408,22/01/2025 14:16:48
solar,1133,1737569813,1737555413,22/01/2025 14:16:53
solar,1130,1737569819,1737555419,22/01/2025 14:16:59
solar,1080,1737569824,1737555424,22/01/2025 14:17:04
solar,1014,1737569830,1737555430,22/01/2025 14:17:10
solar,953,1737569835,1737555435,22/01/2025 14:17:15
solar,895,1737569840,1737555440,22/01/2025 14:17:20
solar,837,1737569846,1737555446,22/01/2025 14:17:26
solar,781,1737569851,1737555451,22/01/2025 14:17:31
solar,733,1737569856,1737555456,22/01/2025 14:17:36
solar,684,1737569862,1737555462,22/01/2025 14:17:42
solar,643,1737569867,1737555467,22/01/2025 14:17:47
solar,590,1737569873,1737555473,22/01/2025 14:17:53
solar,551,1737569878,1737555478,22/01/2025 14:17:58
solar,521,1737569883,1737555483,22/01/2025 14:18:03
solar,498,1737569889,1737555489,22/01/2025 14:18:09
solar,477,1737569894,1737555494,22/01/2025 14:18:14
solar,468,1737569899,1737555499,22/01/2025 14:18:19
solar,463,1737569905,1737555505,22/01/2025 14:18:25
solar,467,1737569910,1737555510,22/01/2025 14:18:30
solar,472,1737569915,1737555515,22/01/2025 14:18:35
solar,487,1737569921,1737555521,22/01/2025 14:18:41
solar,510,1737569926,1737555526,22/01/2025 14:18:46
solar,533,1737569932,1737555532,22/01/2025 14:18:52
solar,578,1737569937,1737555537,22/01/2025 14:18:57
solar,610,1737569942,1737555542,22/01/2025 14:19:02
solar,597,1737569948,1737555548,22/01/2025 14:19:08
solar,584,1737569953,1737555553,22/01/2025 14:19:13
solar,564,1737569958,1737555558,22/01/2025 14:19:18
solar,260,1737569964,1737555564,22/01/2025 14:19:24
solar,292,1737569969,1737555569,22/01/2025 14:19:29
solar,282,1737569975,1737555575,22/01/2025 14:19:35
solar,280,1737569980,1737555580,22/01/2025 14:19:40
solar,209,1737569985,1737555585,22/01/2025 14:19:45
solar,158,1737569991,1737555591,22/01/2025 14:19:51
solar,153,1737569996,1737555596,22/01/2025 14:19:56
solar,142,1737570001,1737555601,22/01/2025 14:20:01
solar,142,1737570007,1737555607,22/01/2025 14:20:07
solar,209,1737570012,1737555612,22/01/2025 14:20:12
solar,257,1737570017,1737555617,22/01/2025 14:20:17
solar,564,1737570023,1737555623,22/01/2025 14:20:23
solar,639,1737570028,1737555628,22/01/2025 14:20:28
solar,617,1737570034,1737555634,22/01/2025 14:20:34
solar,709,1737570039,1737555639,22/01/2025 14:20:39
solar,748,1737570044,1737555644,22/01/2025 14:20:44
solar,787,1737570050,1737555650,22/01/2025 14:20:50
solar,824,1737570055,1737555655,22/01/2025 14:20:55
solar,867,1737570060,1737555660,22/01/2025 14:21:00
solar,906,1737570066,1737555666,22/01/2025 14:21:06
solar,943,1737570071,1737555671,22/01/2025 14:21:11
solar,980,1737570077,1737555677,22/01/2025 14:21:17
solar,952,1737570082,1737555682,22/01/2025 14:21:22
solar,911,1737570087,1737555687,22/01/2025 14:21:27
solar,861,1737570093,1737555693,22/01/2025 14:21:33
solar,812,1737570098,1737555698,22/01/2025 14:21:38
solar,768,1737570103,1737555703,22/01/2025 14:21:43
solar,721,1737570109,1737555709,22/01/2025 14:21:49
solar,684,1737570114,1737555714,22/01/2025 14:21:54
solar,648,1737570119,1737555719,22/01/2025 14:21:59
solar,626,1737570125,1737555725,22/01/2025 14:22:05
solar,613,1737570130,1737555730,22/01/2025 14:22:10
solar,597,1737570136,1737555736,22/01/2025 14:22:16
solar,612,1737570141,1737555741,22/01/2025 14:22:21
solar,538,1737570146,1737555746,22/01/2025 14:22:26
solar,142,1737570152,1737555752,22/01/2025 14:22:32
solar,142,1737570157,1737555757,22/01/2025 14:22:37
solar,142,1737570162,1737555762,22/01/2025 14:22:42
solar,142,1737570168,1737555768,22/01/2025 14:22:48
solar,142,1737570173,1737555773,22/01/2025 14:22:53
solar,142,1737570179,1737555779,22/01/2025 14:22:59
solar,142,1737570184,1737555784,22/01/2025 14:23:04
solar,142,1737570189,1737555789,22/01/2025 14:23:09
solar,142,1737570195,1737555795,22/01/2025 14:23:15
solar,155,1737570200,1737555800,22/01/2025 14:23:20
solar,261,1737570205,1737555805,22/01/2025 14:23:25
solar,496,1737570211,1737555811,22/01/2025 14:23:31
solar,622,1737570216,1737555816,22/01/2025 14:23:36
solar,764,1737570221,1737555821,22/01/2025 14:23:41
solar,421,1737570227,1737555827,22/01/2025 14:23:47
solar,201,1737570232,1737555832,22/01/2025 14:23:52
solar,174,1737570238,1737555838,22/01/2025 14:23:58
solar,167,1737570243,1737555843,22/01/2025 14:24:03
solar,155,1737570248,1737555848,22/01/2025 14:24:08
solar,147,1737570254,1737555854,22/01/2025 14:24:14
solar,332,1737570259,1737555859,22/01/2025 14:24:19
solar,816,1737570264,1737555864,22/01/2025 14:24:24
solar,1051,1737570270,1737555870,22/01/2025 14:24:30
solar,1052,1737570275,1737555875,22/01/2025 14:24:35
solar,1052,1737570280,1737555880,22/01/2025 14:24:40
solar,1050,1737570286,1737555886,22/01/2025 14:24:46
solar,1054,1737570291,1737555891,22/01/2025 14:24:51
solar,1044,1737570297,1737555897,22/01/2025 14:24:57
solar,1041,1737570302,1737555902,22/01/2025 14:25:02
solar,1039,1737570307,1737555907,22/01/2025 14:25:07
solar,1028,1737570313,1737555913,22/01/2025 14:25:13
solar,1026,1737570318,1737555918,22/01/2025 14:25:18
solar,1028,1737570323,1737555923,22/01/2025 14:25:23
solar,1023,1737570329,1737555929,22/01/2025 14:25:29
solar,1022,1737570334,1737555934,22/01/2025 14:25:34
solar,1020,1737570340,1737555940,22/01/2025 14:25:40
solar,1025,1737570345,1737555945,22/01/2025 14:25:45
solar,1026,1737570350,1737555950,22/01/2025 14:25:50
solar,1032,1737570356,1737555956,22/01/2025 14:25:56
solar,1028,1737570361,1737555961,22/01/2025 14:26:01
solar,1038,1737570366,1737555966,22/01/2025 14:26:06
solar,1032,1737570372,1737555972,22/01/2025 14:26:12
solar,1028,1737570377,1737555977,22/01/2025 14:26:17
solar,1033,1737570383,1737555983,22/01/2025 14:26:23
solar,1038,1737570388,1737555988,22/01/2025 14:26:28
solar,1042,1737570393,1737555993,22/01/2025 14:26:33
solar,1046,1737570399,1737555999,22/01/2025 14:26:39
solar,1046,1737570404,1737556004,22/01/2025 14:26:44
solar,1048,1737570409,1737556009,22/01/2025 14:26:49
solar,1051,1737570415,1737556015,22/01/2025 14:26:55
solar,1054,1737570420,1737556020,22/01/2025 14:27:00
solar,1054,1737570425,1737556025,22/01/2025 14:27:05
solar,1059,1737570431,1737556031,22/01/2025 14:27:11
solar,1057,1737570436,1737556036,22/01/2025 14:27:16
solar,1059,1737570442,1737556042,22/01/2025 14:27:22
solar,1058,1737570447,1737556047,22/01/2025 14:27:27
solar,1065,1737570452,1737556052,22/01/2025 14:27:32
solar,1059,1737570458,1737556058,22/01/2025 14:27:38
solar,1066,1737570463,1737556063,22/01/2025 14:27:43
solar,1070,1737570468,1737556068,22/01/2025 14:27:48
solar,1073,1737570474,1737556074,22/01/2025 14:27:54
solar,1079,1737570479,1737556079,22/01/2025 14:27:59
solar,1080,1737570485,1737556085,22/01/2025 14:28:05
solar,1081,1737570490,1737556090,22/01/2025 14:28:10
solar,1085,1737570495,1737556095,22/01/2025 14:28:15
